ds,sg,n_img,t_id,node1,edge,node2
Town02_max_car,Town02_max_car/14_frame_1053.png,47,19,truck_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/14_frame_1053.png,47,20,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/14_frame_1053.png,47,21,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/14_frame_1053.png,47,22,car_1,super_near,ego
Town02_max_car,Town02_max_car/14_frame_1053.png,47,23,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/14_frame_1053.png,47,24,car_1,toLeftOf,ego
Town02_max_car,Town02_max_car/14_frame_1053.png,47,25,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/14_frame_1053.png,47,26,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/14_frame_1053.png,47,27,car_4,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/14_frame_1053.png,47,28,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/13_frame_1449.png,18,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/13_frame_1449.png,18,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/13_frame_1449.png,18,2,car_0,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/13_frame_1449.png,18,3,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/7_frame_4813.png,3,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/7_frame_4813.png,3,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_4813.png,3,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/7_frame_4813.png,3,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/7_frame_4813.png,3,4,ego,super_near,car_0
Town02_max_car,Town02_max_car/7_frame_4813.png,3,5,ego,atSRearOf,car_2
Town02_max_car,Town02_max_car/7_frame_4813.png,3,6,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/7_frame_4813.png,3,7,ego,visible,car_2
Town02_max_car,Town02_max_car/7_frame_4813.png,3,8,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/7_frame_4813.png,3,9,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/7_frame_4813.png,3,10,ego,near,car_3
Town02_max_car,Town02_max_car/7_frame_4813.png,3,11,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/7_frame_4813.png,3,12,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/7_frame_4813.png,3,13,ego,visible,car_4
Town02_max_car,Town02_max_car/7_frame_4813.png,3,14,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_4813.png,3,15,car_0,super_near,ego
Town02_max_car,Town02_max_car/7_frame_4813.png,3,16,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/7_frame_4813.png,3,17,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/7_frame_4813.png,3,18,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_4813.png,3,19,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_4813.png,3,20,car_2,visible,ego
Town02_max_car,Town02_max_car/7_frame_4813.png,3,21,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/7_frame_4813.png,3,22,car_2,toRightOf,ego
Town02_max_car,Town02_max_car/7_frame_4813.png,3,23,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_4813.png,3,24,car_3,near,ego
Town02_max_car,Town02_max_car/7_frame_4813.png,3,25,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/7_frame_4813.png,3,26,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/7_frame_4813.png,3,27,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_4813.png,3,28,car_4,visible,ego
Town02_max_car,Town02_max_car/7_frame_4813.png,3,29,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/7_frame_4813.png,3,30,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/14_frame_1017.png,37,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/14_frame_1017.png,37,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/14_frame_1017.png,37,2,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/14_frame_1017.png,37,3,ego,toLeftOf,car_1
Town02_max_car,Town02_max_car/14_frame_1017.png,37,4,ego,super_near,car_1
Town02_max_car,Town02_max_car/14_frame_1017.png,37,5,ego,atDRearOf,truck_0
Town02_max_car,Town02_max_car/14_frame_1017.png,37,6,ego,toLeftOf,truck_0
Town02_max_car,Town02_max_car/14_frame_1017.png,37,7,ego,near,truck_0
Town02_max_car,Town02_max_car/14_frame_1017.png,37,8,ego,atDRearOf,truck_1
Town02_max_car,Town02_max_car/14_frame_1017.png,37,9,ego,toLeftOf,truck_1
Town02_max_car,Town02_max_car/14_frame_1017.png,37,10,ego,visible,truck_1
Town02_max_car,Town02_max_car/14_frame_1017.png,37,11,truck_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/14_frame_1017.png,37,12,truck_0,near,ego
Town02_max_car,Town02_max_car/14_frame_1017.png,37,13,truck_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/14_frame_1017.png,37,14,truck_0,toLeftOf,ego
Town02_max_car,Town02_max_car/14_frame_1017.png,37,15,truck_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/14_frame_1017.png,37,16,truck_1,visible,ego
Town02_max_car,Town02_max_car/14_frame_1017.png,37,17,truck_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/14_frame_1017.png,37,18,truck_1,toLeftOf,ego
Town02_max_car,Town02_max_car/14_frame_1017.png,37,19,truck_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/14_frame_1017.png,37,20,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/14_frame_1017.png,37,21,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/14_frame_1017.png,37,22,car_1,super_near,ego
Town02_max_car,Town02_max_car/14_frame_1017.png,37,23,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/14_frame_1017.png,37,24,car_1,toLeftOf,ego
Town02_max_car,Town02_max_car/14_frame_1017.png,37,25,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/14_frame_1017.png,37,26,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_4673.png,33,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/15_frame_4673.png,33,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_4673.png,33,2,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/15_frame_4673.png,33,3,ego,toLeftOf,car_1
Town02_max_car,Town02_max_car/15_frame_4673.png,33,4,ego,near,car_1
Town02_max_car,Town02_max_car/15_frame_4673.png,33,5,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/15_frame_4673.png,33,6,ego,toLeftOf,car_2
Town02_max_car,Town02_max_car/15_frame_4673.png,33,7,ego,super_near,car_2
Town02_max_car,Town02_max_car/15_frame_4673.png,33,8,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/15_frame_4673.png,33,9,ego,toLeftOf,car_3
Town02_max_car,Town02_max_car/15_frame_4673.png,33,10,ego,visible,car_3
Town02_max_car,Town02_max_car/15_frame_4673.png,33,11,ego,atDRearOf,truck_0
Town02_max_car,Town02_max_car/15_frame_4673.png,33,12,ego,toLeftOf,truck_0
Town02_max_car,Town02_max_car/15_frame_4673.png,33,13,ego,visible,truck_0
Town02_max_car,Town02_max_car/15_frame_4673.png,33,14,truck_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_4673.png,33,15,truck_0,visible,ego
Town02_max_car,Town02_max_car/15_frame_4673.png,33,16,truck_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/15_frame_4673.png,33,17,truck_0,toLeftOf,ego
Town02_max_car,Town02_max_car/15_frame_4673.png,33,18,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_4673.png,33,19,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_4673.png,33,20,car_1,near,ego
Town02_max_car,Town02_max_car/15_frame_4673.png,33,21,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/15_frame_4673.png,33,22,car_1,toLeftOf,ego
Town02_max_car,Town02_max_car/15_frame_4673.png,33,23,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_4673.png,33,24,car_2,super_near,ego
Town02_max_car,Town02_max_car/15_frame_4673.png,33,25,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/15_frame_4673.png,33,26,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/15_frame_4673.png,33,27,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_4673.png,33,28,car_3,visible,ego
Town02_max_car,Town02_max_car/15_frame_4673.png,33,29,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/15_frame_4673.png,33,30,car_3,toLeftOf,ego
Town02_max_car,Town02_max_car/15_frame_4673.png,33,31,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_4673.png,33,32,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/2_frame_4121.png,33,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/2_frame_4121.png,33,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/2_frame_4121.png,33,2,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/2_frame_4121.png,33,3,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/2_frame_4121.png,33,4,ego,super_near,car_2
Town02_max_car,Town02_max_car/2_frame_4121.png,33,5,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/2_frame_4121.png,33,6,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/2_frame_4121.png,33,7,ego,visible,car_4
Town02_max_car,Town02_max_car/2_frame_4121.png,33,8,ego,atDRearOf,car_5
Town02_max_car,Town02_max_car/2_frame_4121.png,33,9,ego,toRightOf,car_5
Town02_max_car,Town02_max_car/2_frame_4121.png,33,10,ego,near,car_5
Town02_max_car,Town02_max_car/2_frame_4121.png,33,11,ego,atDRearOf,car_7
Town02_max_car,Town02_max_car/2_frame_4121.png,33,12,ego,toRightOf,car_7
Town02_max_car,Town02_max_car/2_frame_4121.png,33,13,ego,visible,car_7
Town02_max_car,Town02_max_car/2_frame_4121.png,33,14,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/2_frame_4121.png,33,15,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/2_frame_4121.png,33,16,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/2_frame_4121.png,33,17,car_2,super_near,ego
Town02_max_car,Town02_max_car/2_frame_4121.png,33,18,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/2_frame_4121.png,33,19,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/2_frame_4121.png,33,20,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/2_frame_4121.png,33,21,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/2_frame_4121.png,33,22,car_4,visible,ego
Town02_max_car,Town02_max_car/2_frame_4121.png,33,23,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/2_frame_4121.png,33,24,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/2_frame_4121.png,33,25,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/2_frame_4121.png,33,26,car_5,near,ego
Town02_max_car,Town02_max_car/2_frame_4121.png,33,27,car_5,inDFrontOf,ego
Town02_max_car,Town02_max_car/2_frame_4121.png,33,28,car_5,toRightOf,ego
Town02_max_car,Town02_max_car/2_frame_4121.png,33,29,car_6,isIn,Ego Lane
Town02_max_car,Town02_max_car/2_frame_4121.png,33,30,car_7,isIn,Ego Lane
Town02_max_car,Town02_max_car/2_frame_4121.png,33,31,car_7,visible,ego
Town02_max_car,Town02_max_car/2_frame_4121.png,33,32,car_7,inDFrontOf,ego
Town02_max_car,Town02_max_car/2_frame_4121.png,33,33,car_7,toRightOf,ego
Town02_max_car,Town02_max_car/2_frame_4121.png,33,34,car_8,isIn,Ego Lane
Town02_max_car,Town02_max_car/11_frame_5917.png,20,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/11_frame_5917.png,20,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/11_frame_5917.png,20,2,ego,atSRearOf,car_0
Town02_max_car,Town02_max_car/11_frame_5917.png,20,3,ego,toLeftOf,car_0
Town02_max_car,Town02_max_car/11_frame_5917.png,20,4,ego,super_near,car_0
Town02_max_car,Town02_max_car/11_frame_5917.png,20,5,car_0,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/11_frame_5917.png,20,6,car_0,super_near,ego
Town02_max_car,Town02_max_car/11_frame_5917.png,20,7,car_0,atSRearOf,ego
Town02_max_car,Town02_max_car/11_frame_5917.png,20,8,car_0,toLeftOf,ego
Town02_max_car,Town02_max_car/11_frame_5917.png,20,9,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_769.png,30,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_769.png,30,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_769.png,30,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_769.png,30,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_769.png,30,4,ego,near,car_0
Town02_max_car,Town02_max_car/5_frame_769.png,30,5,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/5_frame_769.png,30,6,ego,toRightOf,car_1
Town02_max_car,Town02_max_car/5_frame_769.png,30,7,ego,visible,car_1
Town02_max_car,Town02_max_car/5_frame_769.png,30,8,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_769.png,30,9,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_769.png,30,10,ego,super_near,car_2
Town02_max_car,Town02_max_car/5_frame_769.png,30,11,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_769.png,30,12,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_769.png,30,13,ego,visible,car_3
Town02_max_car,Town02_max_car/5_frame_769.png,30,14,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_769.png,30,15,car_0,near,ego
Town02_max_car,Town02_max_car/5_frame_769.png,30,16,car_0,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_769.png,30,17,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_769.png,30,18,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_769.png,30,19,car_1,visible,ego
Town02_max_car,Town02_max_car/5_frame_769.png,30,20,car_1,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_769.png,30,21,car_1,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_769.png,30,22,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_769.png,30,23,car_2,super_near,ego
Town02_max_car,Town02_max_car/5_frame_769.png,30,24,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_769.png,30,25,car_2,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_769.png,30,26,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_769.png,30,27,car_3,visible,ego
Town02_max_car,Town02_max_car/5_frame_769.png,30,28,car_3,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_769.png,30,29,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_769.png,30,30,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/12_frame_2421.png,8,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/12_frame_2421.png,8,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/12_frame_2421.png,8,2,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/12_frame_2421.png,8,3,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2561.png,5,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/6_frame_2561.png,5,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2561.png,5,2,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2561.png,5,3,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2561.png,5,4,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2561.png,5,5,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_3777.png,23,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/7_frame_3777.png,23,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_3777.png,23,2,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/7_frame_3777.png,23,3,ego,toRightOf,car_1
Town02_max_car,Town02_max_car/7_frame_3777.png,23,4,ego,super_near,car_1
Town02_max_car,Town02_max_car/7_frame_3777.png,23,5,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/7_frame_3777.png,23,6,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/7_frame_3777.png,23,7,ego,visible,car_4
Town02_max_car,Town02_max_car/7_frame_3777.png,23,8,ego,atDRearOf,car_5
Town02_max_car,Town02_max_car/7_frame_3777.png,23,9,ego,toLeftOf,car_5
Town02_max_car,Town02_max_car/7_frame_3777.png,23,10,ego,near,car_5
Town02_max_car,Town02_max_car/7_frame_3777.png,23,11,ego,atDRearOf,car_6
Town02_max_car,Town02_max_car/7_frame_3777.png,23,12,ego,toRightOf,car_6
Town02_max_car,Town02_max_car/7_frame_3777.png,23,13,ego,near,car_6
Town02_max_car,Town02_max_car/7_frame_3777.png,23,14,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_3777.png,23,15,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_3777.png,23,16,car_1,super_near,ego
Town02_max_car,Town02_max_car/7_frame_3777.png,23,17,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/7_frame_3777.png,23,18,car_1,toRightOf,ego
Town02_max_car,Town02_max_car/7_frame_3777.png,23,19,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_3777.png,23,20,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_3777.png,23,21,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_3777.png,23,22,car_4,visible,ego
Town02_max_car,Town02_max_car/7_frame_3777.png,23,23,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/7_frame_3777.png,23,24,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/7_frame_3777.png,23,25,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_3777.png,23,26,car_5,near,ego
Town02_max_car,Town02_max_car/7_frame_3777.png,23,27,car_5,inDFrontOf,ego
Town02_max_car,Town02_max_car/7_frame_3777.png,23,28,car_5,toRightOf,ego
Town02_max_car,Town02_max_car/7_frame_3777.png,23,29,car_6,isIn,Ego Lane
Town02_max_car,Town02_max_car/7_frame_3777.png,23,30,car_6,near,ego
Town02_max_car,Town02_max_car/7_frame_3777.png,23,31,car_6,inDFrontOf,ego
Town02_max_car,Town02_max_car/7_frame_3777.png,23,32,car_6,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_457.png,6,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_457.png,6,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_457.png,6,2,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/5_frame_457.png,6,3,ego,toRightOf,car_1
Town02_max_car,Town02_max_car/5_frame_457.png,6,4,ego,visible,car_1
Town02_max_car,Town02_max_car/5_frame_457.png,6,5,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_457.png,6,6,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_457.png,6,7,car_1,visible,ego
Town02_max_car,Town02_max_car/5_frame_457.png,6,8,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_457.png,6,9,car_1,toRightOf,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/6_frame_3345.png,21,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3345.png,21,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/6_frame_3345.png,21,3,ego,toLeftOf,car_0
Town02_max_car,Town02_max_car/6_frame_3345.png,21,4,ego,near,car_0
Town02_max_car,Town02_max_car/6_frame_3345.png,21,5,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/6_frame_3345.png,21,6,ego,toRightOf,car_1
Town02_max_car,Town02_max_car/6_frame_3345.png,21,7,ego,near,car_1
Town02_max_car,Town02_max_car/6_frame_3345.png,21,8,ego,inDFrontOf,car_2
Town02_max_car,Town02_max_car/6_frame_3345.png,21,9,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/6_frame_3345.png,21,10,ego,near_coll,car_2
Town02_max_car,Town02_max_car/6_frame_3345.png,21,11,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/6_frame_3345.png,21,12,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/6_frame_3345.png,21,13,ego,visible,car_3
Town02_max_car,Town02_max_car/6_frame_3345.png,21,14,ego,atDRearOf,car_5
Town02_max_car,Town02_max_car/6_frame_3345.png,21,15,ego,toRightOf,car_5
Town02_max_car,Town02_max_car/6_frame_3345.png,21,16,ego,super_near,car_5
Town02_max_car,Town02_max_car/6_frame_3345.png,21,17,truck_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3345.png,21,18,truck_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3345.png,21,19,truck_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3345.png,21,20,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3345.png,21,21,car_0,near,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,22,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,23,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,24,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3345.png,21,25,car_1,near,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,26,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,27,car_1,toRightOf,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,28,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3345.png,21,29,car_2,near_coll,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,30,car_2,atDRearOf,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,31,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,32,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3345.png,21,33,car_3,visible,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,34,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,35,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,36,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3345.png,21,37,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3345.png,21,38,car_5,super_near,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,39,car_5,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,40,car_5,toRightOf,ego
Town02_max_car,Town02_max_car/6_frame_3345.png,21,41,car_6,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3345.png,21,42,car_7,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/6_frame_3345.png,21,43,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/15_frame_3405.png,5,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/15_frame_3405.png,5,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_3405.png,5,2,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_3405.png,5,3,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_3405.png,5,4,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_1165.png,17,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_1165.png,17,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_1165.png,17,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_1165.png,17,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_1165.png,17,4,ego,visible,car_0
Town02_max_car,Town02_max_car/5_frame_1165.png,17,5,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_1165.png,17,6,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_1165.png,17,7,ego,very_near,car_2
Town02_max_car,Town02_max_car/5_frame_1165.png,17,8,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_1165.png,17,9,car_0,visible,ego
Town02_max_car,Town02_max_car/5_frame_1165.png,17,10,car_0,inDFrontOf,ego
